plazoOperacion,montoCuotaOperacion,ingresosCliente,montoOperacion,gastosCliente,valorVehiculo,numeroCuotasInicioOperacion,edadCliente,codigoProvinciaCliente_10,codigoProvinciaCliente_9,codigoProvinciaCliente_otro,marcaVehiculo_Chery,marcaVehiculo_Chevrolet,marcaVehiculo_DFSK,marcaVehiculo_Hyundai,marcaVehiculo_otro,tipoResidenciaCliente_A,tipoResidenciaCliente_F,tipoResidenciaCliente_otro,claseVehiculo_Camion,codigoNivelEstudiosCliente_P,Es_Bueno
778,387.115,4500.0,11079.95,302.0,15500.0,48,44,0,0,1,0,1,0,0,0,0,0,1,0,0,SI
498,703.22,3600.0,20686.29,400.0,32350.0,59,32,0,0,1,0,0,0,1,0,0,1,0,1,0,SI
165,256.75,2025.22,8119.08,900.0,12600.0,60,37,1,0,0,0,1,0,0,0,0,0,1,0,0,SI
1407,583.265,2000.0,19170.0,1000.0,25990.0,59,60,0,0,1,0,0,0,0,1,0,0,1,0,0,SI
1827,317.345,1200.0,10419.6,475.79944868128257,13416.2,60,32,0,0,1,0,1,0,0,0,1,0,0,0,0,SI
1822,579.53,2500.0,19115.6,550.0,24990.0,60,58,1,0,0,0,0,0,0,1,1,0,0,0,1,SI
584,1377.96,9000.0,24895.6,2610.0,32630.0,24,36,1,0,0,0,0,0,0,1,0,0,1,0,0,SI
206,510.45,2850.0,13348.4,475.79944868128257,18990.0,48,44,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
209,368.36,2650.0,10448.4,100.0,13490.0,48,40,1,0,0,0,0,0,1,0,0,1,0,0,0,SI
1479,633.85,4000.0,17543.46,1400.0,23270.48,48,28,0,0,1,0,0,0,0,1,0,1,0,0,0,NO
1843,739.59,3400.0,24983.44,1188.0982828282824,33990.0,60,45,0,0,1,0,0,0,1,0,0,1,0,0,0,NO
1108,754.165,2500.0,20370.0,1188.0982828282824,38990.0,48,38,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1837,748.945,2000.0,24442.73,213.58,29740.0,60,55,0,1,0,0,1,0,0,0,0,1,0,0,1,NO
731,588.82,1600.0,10270.0,475.79944868128257,15290.0,24,40,0,0,1,0,0,0,1,0,1,0,0,0,0,SI
1855,211.1,3502.073231534092,20729.04,840.3,28990.0,60,44,0,0,1,0,0,0,0,1,0,1,0,0,1,NO
1832,577.445,2800.0,18164.0,640.0,23488.4,60,33,0,0,1,0,0,0,0,1,0,1,0,0,1,NO
1493,778.12,2200.0,23103.6,831.868553503788,29990.0,48,46,0,0,1,0,0,0,0,1,1,0,0,0,1,SI
520,454.28,2160.0,12958.8,500.0,18990.0,48,33,0,0,1,0,0,0,1,0,1,0,0,0,0,SI
1824,343.64,1100.0,11836.9,475.79944868128257,15190.0,60,43,0,0,1,0,1,0,0,0,0,0,1,0,1,NO
1461,1903.06,9000.0,52769.14,550.0,75000.0,48,46,0,0,1,0,0,0,0,1,0,1,0,1,1,NO
1127,473.13,13000.0,14048.68,475.79944868128257,17590.0,48,31,0,0,1,0,0,0,1,0,0,0,1,0,0,SI
1832,299.985,1500.0,9625.94,600.0,16579.1,60,43,0,0,1,0,1,0,0,0,0,1,0,0,0,NO
1844,381.575,1702.0,9167.06,674.48,11566.25,60,57,0,0,1,0,1,0,0,0,1,0,0,0,0,NO
1846,348.525,1086.0,10547.2,550.0,13588.8,60,36,1,0,0,0,0,0,0,1,0,1,0,0,0,SI
1470,697.48,3000.0,19389.36,831.868553503788,28963.76,48,35,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
921,345.65,2130.0,10421.4,475.79944868128257,13563.0,59,33,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1498,369.765,3502.073231534092,17927.56,674.76,24490.0,50,27,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
730,1227.445,15000.0,20137.58,831.868553503788,22637.7,24,51,0,1,0,0,0,0,0,1,0,1,0,0,0,NO
1849,567.195,2500.0,18570.0,831.868553503788,28590.0,60,34,0,0,1,0,0,0,1,0,0,1,0,0,0,SI
1492,735.135,2500.0,18723.73,831.868553503788,24590.0,48,36,0,0,1,0,1,0,0,0,0,1,0,0,0,NO
1461,476.02,1200.0,12098.28,475.79944868128257,18990.0,48,63,0,0,1,0,0,0,1,0,0,1,0,0,1,NO
1491,1050.63,5100.0,29784.34,100.0,39490.0,48,42,0,0,1,0,1,0,0,0,0,0,1,0,1,NO
1819,92.215,3502.073231534092,15927.98,351.32,20669.84,60,42,0,1,0,0,0,0,1,0,1,0,0,0,1,NO
1844,928.795,7000.0,29925.6,1188.0982828282824,43600.0,60,29,1,0,0,0,0,0,0,1,0,1,0,0,0,NO
731,1525.29,5500.0,27923.77,500.0,36240.0,24,46,0,0,1,0,0,0,1,0,0,0,1,0,0,SI
1861,372.64,426.0,11248.4,5.76,15690.0,60,28,0,0,1,0,0,0,1,0,1,0,0,0,0,NO
1471,939.4,3200.0,27279.05,500.0,36100.0,48,40,0,0,1,0,1,0,0,0,0,0,1,0,1,NO
1472,394.075,2512.423058468384,10987.4,132.33,16590.0,48,37,0,1,0,0,1,0,0,0,1,0,0,0,0,NO
79,3350.89,2000.0,6402.8,475.79944868128257,13490.0,2,66,0,0,1,0,0,0,1,0,1,0,0,0,0,SI
1461,311.11,500.0,8077.19,475.79944868128257,13888.0,48,40,0,0,1,0,1,0,0,0,0,1,0,0,0,SI
1829,566.67,3502.073231534092,18082.08,5618.06,23107.35,60,43,0,0,1,0,0,0,1,0,0,0,1,0,0,NO
1109,1488.58,81700.0,35415.6,5950.0,49990.0,36,41,1,0,0,0,0,0,1,0,0,0,1,0,0,SI
1856,580.52,2200.0,18225.6,600.0,25800.0,60,38,0,0,1,0,0,0,0,1,0,0,1,0,0,NO
1095,823.555,2500.0,18435.41,831.868553503788,29000.0,36,38,0,0,1,0,0,0,0,1,0,1,0,0,0,NO
1819,535.1,3322.0,16615.6,1390.36,24990.0,60,44,0,0,1,0,0,0,0,1,0,1,0,0,0,NO
1522,2757.045,17600.0,74459.08,5736.04,104654.01,48,59,0,0,1,0,0,0,0,1,0,0,1,0,1,NO
1492,472.46,2512.423058468384,11570.88,1204.23,17890.0,48,41,0,1,0,0,0,1,0,0,0,1,0,0,0,NO
1867,527.075,3400.0,16915.34,4621.09,26489.74,60,56,0,0,1,0,1,0,0,0,1,0,0,0,0,NO
1836,322.49,1000.0,10025.4,475.79944868128257,12890.0,60,31,0,0,1,0,0,0,1,0,0,1,0,0,0,SI
1567,460.96,2695.6,11726.34,850.0,19490.0,51,52,0,0,1,0,1,0,0,0,0,1,0,0,0,NO
1825,588.65,2512.423058468384,12948.4,1719.85,17990.0,60,40,0,0,1,0,0,0,0,1,1,0,0,0,0,NO
1826,420.77,2512.423058468384,11412.82,224.68,16990.0,60,30,0,1,0,0,0,1,0,0,0,1,0,0,0,NO
1086,419.37,3240.0,8915.6,831.868553503788,25490.0,36,58,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1826,652.735,3502.073231534092,19679.3,268.55,27990.0,60,34,0,0,1,0,0,0,0,1,1,0,0,0,0,NO
1866,340.285,800.0,11202.4,475.79944868128257,14339.0,60,50,0,0,1,0,1,0,0,0,0,1,0,0,0,NO
1491,453.62,1200.0,11773.02,200.0,16098.99,48,41,0,0,1,0,1,0,0,0,0,0,1,0,1,NO
1058,428.69,2512.423058468384,13870.4,918.81,18512.0,59,68,0,0,1,0,1,0,0,0,1,0,0,0,0,SI
1840,415.8,3502.073231534092,16761.91,24.67,22990.0,60,65,0,1,0,0,0,0,0,1,0,0,1,0,0,NO
1489,985.245,1200.0,26825.85,1250.0,41500.0,48,62,0,0,1,0,0,0,0,1,1,0,0,0,0,NO
1500,2675.495,3000.0,72832.93,860.0,120104.81,48,48,1,0,0,0,1,0,0,0,0,0,1,1,1,NO
1071,318.735,1600.0,8866.6,475.79944868128257,13258.8,47,29,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
730,1197.49,2500.0,20765.25,460.0,37000.0,24,83,0,0,1,0,0,0,0,1,0,0,1,0,1,NO
747,398.72,1500.0,10287.86,475.79944868128257,14790.0,48,41,0,0,1,0,0,0,0,1,0,1,0,0,0,SI
1461,388.97,1200.0,10267.28,475.79944868128257,14908.88,48,31,0,0,1,0,0,0,0,1,0,1,0,0,0,SI
1839,511.57,1400.0,16415.6,50.0,22990.0,60,34,0,0,1,0,0,0,0,1,0,1,0,0,1,NO
1194,527.63,2512.423058468384,10912.41,0.11,16399.0,39,38,0,0,1,1,0,0,0,0,1,0,0,0,1,NO
1852,631.64,3000.0,15942.6,270.0,20690.0,60,54,1,0,0,0,0,0,0,1,0,1,0,0,1,NO
1839,264.84,1633.0,8758.8,200.0,13790.0,60,40,0,0,1,0,0,0,1,0,1,0,0,0,0,SI
1475,874.535,1350.0,23444.59,267.42,38490.0,48,35,0,0,1,0,0,0,0,1,0,1,0,0,0,NO
1854,378.475,4300.0,11300.4,1700.0,14590.0,60,31,0,0,1,0,0,0,1,0,0,0,1,0,0,NO
1405,339.04,1000.0,11368.4,200.0,14690.0,60,41,1,0,0,0,0,0,0,1,1,0,0,0,0,SI
1826,715.125,3500.0,19936.28,300.0,38990.0,60,44,1,0,0,0,0,0,0,1,0,1,0,0,1,NO
436,384.13,936.0,10664.28,56.5,14990.0,59,44,0,0,1,1,0,0,0,0,1,0,0,0,1,SI
1583,992.49,5000.0,26306.1,250.0,35880.5,51,55,0,0,1,0,1,0,0,0,0,1,0,0,0,NO
1096,417.185,1520.0,9404.6,380.0,13900.0,36,45,0,0,1,0,1,0,0,0,1,0,0,0,1,SI
1497,506.16,2512.423058468384,14037.56,889.3,17606.0,48,48,0,0,1,0,1,0,0,0,1,0,0,0,0,NO
1617,272.57,1050.0,13307.15,133.95,17265.0,53,48,0,1,0,0,1,0,0,0,1,0,0,0,0,SI
359,1347.89,3500.0,11525.02,300.0,46088.22,12,49,1,0,0,0,0,0,0,1,0,0,1,0,0,SI
1828,628.735,6000.0,20390.6,1400.0,26665.0,60,38,1,0,0,0,0,0,0,1,0,0,1,0,0,NO
983,644.08,55187.89,19948.6,46160.32,19590.2,48,62,1,0,0,0,0,0,0,1,0,0,1,0,0,SI
1477,619.705,1500.0,17970.0,831.868553503788,24990.0,48,27,0,0,1,0,0,0,1,0,0,1,0,0,0,SI
1491,797.115,7000.0,22726.8,800.0,29990.0,48,48,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1372,172.46,2512.423058468384,12848.4,215.21,17990.0,45,62,0,0,1,0,0,0,0,1,0,1,0,0,0,SI
4,25291.68,3200.0,25249.04,1100.0,38210.0,2,57,0,0,1,0,1,0,0,0,1,0,0,0,0,SI
1836,280.125,1207.43,6798.4,475.79944868128257,16440.0,60,70,0,1,0,0,1,0,0,0,0,0,1,0,0,NO
361,1437.27,5000.0,14415.6,1073.73,28990.0,13,38,0,0,1,0,0,0,0,1,0,0,1,0,1,SI
1475,395.97,2000.0,10052.06,257.75,16399.0,48,36,0,0,1,1,0,0,0,0,0,1,0,0,1,NO
1851,343.55,1150.0,11448.4,250.0,14790.0,60,40,1,0,0,0,0,0,0,1,0,1,0,0,0,SI
1826,554.51,2424.87,14894.14,174.17,20990.0,60,29,0,0,1,0,0,0,0,1,0,1,0,0,1,NO
1118,781.83,2000.0,18843.6,600.0,27807.6,36,53,1,0,0,0,0,0,1,0,1,0,0,0,0,SI
1461,434.365,1400.0,10779.01,100.0,15865.0,48,36,0,0,1,0,1,0,0,0,0,0,1,0,0,NO
1490,502.585,3502.073231534092,13844.57,1934.62,22990.0,48,42,0,0,1,0,0,0,1,0,1,0,0,0,1,NO
1461,465.9,2200.0,12243.62,200.0,19990.0,48,50,0,0,1,0,0,0,0,1,0,1,0,1,0,NO
1501,1056.545,5000.0,28372.09,3158.18,47030.2,48,41,0,0,1,0,0,1,0,0,0,0,1,1,1,NO
1461,788.86,2000.0,19726.03,831.868553503788,28990.0,48,51,0,0,1,0,0,0,0,1,0,1,0,1,1,NO
905,446.875,20000.0,12183.81,412.38,16793.0,60,33,0,0,1,0,0,0,0,1,0,1,0,1,0,NO
766,517.27,5000.0,14859.6,700.0,19990.0,47,51,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1127,691.405,2686.0,13850.78,889.0,29580.0,36,38,0,0,1,0,0,0,0,1,0,1,0,0,0,NO
1835,346.75,900.0,10848.4,200.0,16490.0,60,64,0,0,1,0,1,0,0,0,0,0,1,0,1,NO
1498,32.53,3502.073231534092,23326.8,377.43,29826.2,48,60,1,0,0,0,1,0,0,0,1,0,0,0,0,NO
733,717.195,2500.0,11015.6,831.868553503788,30590.0,24,46,0,1,0,0,0,0,0,1,1,0,0,0,0,SI
1136,517.62,3200.0,13915.6,1600.0,21490.0,48,44,0,0,1,0,0,0,0,1,0,0,1,0,0,SI
1844,786.05,3990.0,26390.0,1050.0,34664.4,60,31,0,0,1,0,0,0,1,0,0,1,0,0,0,NO
927,506.74,1500.0,11426.05,150.0,21000.45,36,37,1,0,0,0,0,0,0,1,1,0,0,0,1,SI
1838,641.105,3500.0,20970.0,1878.45,32990.0,60,70,0,0,1,0,0,0,1,0,1,0,0,0,0,SI
1461,696.06,3502.073231534092,20309.09,5214.38,28300.0,48,43,0,0,1,0,0,0,1,0,1,0,0,0,1,NO
1492,855.815,5038.570953984289,23365.48,1500.0,32990.0,48,59,0,0,1,0,0,0,0,1,0,0,1,1,0,NO
1840,56.805,1200.0,11302.72,475.79944868128257,15944.32,60,36,0,0,1,0,1,0,0,0,1,0,0,0,0,NO
1845,480.675,1375.0,16060.44,475.79944868128257,20115.44,60,35,0,0,1,0,0,0,1,0,0,1,0,0,1,NO
1840,701.695,200.0,22477.6,1188.0982828282824,32052.0,60,67,0,0,1,0,1,0,0,0,0,1,0,0,0,NO
1826,597.63,1000.0,18468.61,300.0,30234.2,60,71,0,0,1,0,1,0,0,0,0,0,1,0,1,NO
246,465.585,2200.0,12059.6,260.0,15590.0,48,34,0,0,1,0,0,0,1,0,1,0,0,0,1,SI
1492,725.595,4600.0,19682.55,1938.13,26990.0,48,39,0,0,1,0,0,0,1,0,0,0,1,1,1,NO
1491,470.15,1500.0,9506.82,1020.91,15999.0,48,40,0,0,1,1,0,0,0,0,0,1,0,0,1,NO
693,403.08,1200.0,12961.84,475.79944868128257,19100.0,60,44,0,0,1,0,1,0,0,0,1,0,0,0,0,SI
1849,480.435,5030.0,15380.6,3420.2,20740.0,60,43,0,1,0,0,0,0,0,1,0,1,0,0,1,NO
1429,790.79,5038.570953984289,26089.6,1188.0982828282824,34990.0,60,32,0,0,1,0,1,0,0,0,0,1,0,0,0,SI
1468,793.975,2200.0,22829.04,670.0,35390.0,48,44,0,0,1,0,0,0,0,1,1,0,0,0,0,NO
1788,347.75,700.0,10166.9,144.12,15090.0,60,40,0,1,0,0,1,0,0,0,1,0,0,0,0,SI
1097,722.64,3502.073231534092,15915.6,2043.81,28490.0,36,65,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1473,1222.615,5038.570953984289,34419.67,531.66,47990.0,48,52,0,0,1,0,0,1,0,0,1,0,0,1,1,NO
1826,434.88,2512.423058468384,12126.12,627.34,16990.0,60,39,0,1,0,1,0,0,0,0,0,1,0,0,1,NO
1316,394.97,1200.0,12348.4,200.0,17990.0,59,42,0,0,1,0,0,0,0,1,1,0,0,0,1,SI
1461,339.58,1250.0,8750.57,300.0,13500.0,48,33,0,0,1,0,1,0,0,0,1,0,0,0,1,NO
1458,279.94,1250.0,8147.4,475.79944868128257,10290.0,48,37,0,0,1,0,1,0,0,0,1,0,0,0,0,NO
731,993.255,6000.0,17037.2,2500.0,35990.0,24,44,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
741,324.96,1000.0,9837.47,474.65,11644.23,60,33,0,0,1,0,1,0,0,0,1,0,0,0,0,SI
1468,395.09,1630.0,11969.6,475.79944868128257,17900.0,60,59,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1333,693.57,4000.0,19107.19,2200.0,29027.0,48,66,1,0,0,0,0,0,0,1,0,0,1,0,0,SI
1846,581.15,4000.0,18965.04,1000.0,24246.0,60,42,0,0,1,0,1,0,0,0,0,1,0,0,0,NO
947,635.265,4863.0,15536.0,200.0,20500.0,37,75,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1467,678.2,3500.0,20279.0,831.868553503788,27490.0,48,59,0,0,1,0,0,0,1,0,1,0,0,0,0,SI
1461,481.39,2200.0,11075.64,850.0,18265.0,48,72,1,0,0,0,0,0,0,1,0,0,1,0,1,NO
239,305.26,2100.0,12800.79,300.0,24463.99,8,62,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1219,607.94,2512.423058468384,12557.98,3168.48,16399.0,39,38,0,0,1,1,0,0,0,0,0,1,0,0,1,NO
1858,536.465,3502.073231534092,17539.54,320.34,26970.5,60,56,0,0,1,0,1,0,0,0,0,0,1,0,1,NO
1116,479.475,2512.423058468384,11248.4,140.32,16890.0,36,41,0,0,1,0,1,0,0,0,0,1,0,0,1,NO
194,380.83,1050.0,12448.61,475.79944868128257,16590.0,59,34,0,0,1,0,1,0,0,0,1,0,0,0,1,SI
1849,249.4,3900.0,8748.4,3171.22,12990.0,60,57,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1844,734.11,2970.0,23395.56,1112.5,33956.52,60,50,0,0,1,0,0,0,0,1,1,0,0,0,1,NO
602,374.38,1200.0,15274.59,162.01,20115.44,59,30,0,0,1,0,0,0,1,0,0,1,0,0,0,SI
1475,793.39,3502.073231534092,22898.96,958.25,28790.0,48,32,0,0,1,0,0,0,0,1,1,0,0,0,1,NO
1459,766.3,785.96,24603.0,242.35,34378.0,59,50,0,1,0,0,0,0,0,1,1,0,0,0,1,SI
427,894.08,7000.0,19313.71,100.0,43480.0,35,48,1,0,0,0,1,0,0,0,0,0,1,0,1,SI
981,226.99,14400.0,9983.44,475.79944868128257,22990.0,32,29,0,0,1,0,0,0,1,0,0,1,0,0,0,SI
1461,484.685,1700.0,9222.37,500.0,15190.0,48,55,0,0,1,0,1,0,0,0,0,0,1,0,0,NO
1095,856.85,1300.0,9460.6,200.0,13091.0,36,62,0,0,1,0,1,0,0,0,1,0,0,0,0,NO
1841,280.7,2500.0,8823.91,871.57,15465.51,60,45,0,0,1,0,1,0,0,0,1,0,0,0,1,NO
1830,682.625,5038.570953984289,21042.61,1305.62,35603.57,60,43,0,0,1,0,0,0,0,1,1,0,0,0,0,NO
1826,581.8,1800.0,15789.6,475.79944868128257,19990.0,60,36,0,0,1,0,1,0,0,0,1,0,0,0,1,NO
1022,395.97,6700.0,12726.32,2000.0,15800.0,59,73,0,0,1,0,1,0,0,0,0,0,1,0,0,SI
1463,1093.635,4700.0,28294.02,150.0,37990.0,48,37,0,0,1,0,0,0,0,1,0,1,0,0,0,NO
1641,454.94,9500.0,14415.6,4428.0,26990.0,60,65,1,0,0,0,0,0,0,1,0,0,1,0,0,SI
1491,487.605,1200.0,12971.24,382.09,17899.0,48,38,0,0,1,0,0,1,0,0,0,1,0,0,0,NO
468,234.74,1090.0,4148.4,200.0,13790.0,48,59,1,0,0,0,0,0,0,1,1,0,0,0,0,SI
1492,410.01,1200.0,10267.97,400.0,19500.0,48,43,0,0,1,0,0,0,0,1,0,1,0,0,0,NO
1847,364.315,9350.0,16815.6,900.0,21990.0,60,45,0,0,1,0,0,0,0,1,1,0,0,0,1,NO
1492,651.11,1500.0,16860.23,1976.22,23390.0,48,60,0,0,1,0,0,0,0,1,0,0,1,1,0,NO
1826,353.575,1036.12,10749.59,475.79944868128257,15690.0,60,30,0,1,0,0,0,0,1,0,0,1,0,0,1,NO
1492,746.635,3800.0,19037.4,1640.0,28790.0,48,48,0,0,1,0,0,1,0,0,1,0,0,1,0,NO
1833,499.66,3272.0,16817.19,201.29,21544.4,60,43,0,1,0,0,0,0,1,0,0,1,0,0,1,NO
1826,396.685,2512.423058468384,10536.21,666.58,15999.0,60,34,0,1,0,0,0,1,0,0,0,1,0,0,0,NO
1826,637.965,1900.0,19779.0,1400.0,29200.0,60,44,0,0,1,0,0,0,0,1,0,1,0,0,0,NO
1844,609.005,1970.0,18980.0,450.0,33554.4,60,41,1,0,0,0,0,0,0,1,0,1,0,0,0,SI
1831,417.675,2512.423058468384,13743.4,475.79944868128257,17850.0,60,55,0,0,1,0,1,0,0,0,1,0,0,0,1,SI
1837,635.93,4100.0,21427.95,3526.96,27988.91,60,38,0,0,1,0,0,0,0,1,0,1,0,0,0,NO
731,457.27,1600.0,6715.6,475.79944868128257,20290.0,24,44,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1858,465.37,3502.073231534092,14415.6,3237.99,22990.0,60,69,0,0,1,0,0,0,0,1,0,0,1,0,0,NO
1485,581.92,1200.0,16197.93,614.0,23115.55,48,28,0,0,1,0,0,0,1,0,0,1,0,0,0,NO
288,497.07,1500.0,12859.6,330.0,17990.0,48,42,1,0,0,0,0,0,0,1,1,0,0,0,0,SI
1460,391.85,2512.423058468384,10406.02,2168.23,16390.0,48,52,0,0,1,1,0,0,0,0,1,0,0,0,1,NO
998,940.28,5300.0,29834.05,1188.0982828282824,44408.45,59,51,0,0,1,0,0,0,0,1,0,0,1,0,0,SI
1832,405.17,2512.423058468384,13848.93,475.79944868128257,16820.0,60,37,0,1,0,0,1,0,0,0,1,0,0,0,1,NO
797,469.995,2300.0,13849.04,577.84,20630.4,60,30,0,0,1,0,0,0,0,1,0,0,1,0,1,SI
1856,390.09,5000.0,11402.8,2500.0,14990.0,60,53,0,0,1,0,0,0,1,0,0,0,1,0,0,NO
433,728.92,2500.0,12087.6,831.868553503788,25107.6,24,28,0,0,1,0,0,0,1,0,0,1,0,0,1,SI
1817,550.715,3502.073231534092,16813.6,315.24,26388.0,60,54,0,0,1,0,0,0,0,1,1,0,0,0,0,NO
1500,941.63,5038.570953984289,24805.67,769.79,37990.0,48,41,0,0,1,0,0,0,0,1,0,0,1,1,1,NO
1017,1392.61,4400.0,43231.14,408.21,53946.8,48,48,0,0,1,0,0,0,1,0,1,0,0,0,0,SI
1826,41.23,1700.0,14650.0,200.0,18990.0,60,35,0,0,1,0,0,0,0,1,1,0,0,1,0,NO
1522,550.195,1600.0,14071.74,400.0,17899.0,48,34,0,0,1,0,0,1,0,0,0,0,1,0,1,NO
1869,293.1,1988.0,15963.35,831.868553503788,20717.75,60,34,0,1,0,0,0,0,1,0,0,1,0,0,0,NO
1852,795.65,5074.0,25615.6,960.0,33690.0,60,51,0,0,1,0,0,0,0,1,0,0,1,0,0,NO
1839,399.75,1400.0,11401.4,46.32,16990.0,60,41,0,1,0,0,0,1,0,0,0,1,0,0,0,NO
1110,410.435,6800.0,8348.4,1700.0,19990.0,36,55,1,0,0,0,0,0,1,0,0,0,1,0,0,SI
1461,510.36,2500.0,11440.99,250.0,17239.99,48,34,0,0,1,0,1,0,0,0,0,1,0,0,1,NO
1318,468.1,2300.0,12315.6,680.0,23890.0,48,37,1,0,0,0,0,0,0,1,1,0,0,0,0,SI
1816,476.695,600.0,14865.6,373.33,20690.0,60,38,0,0,1,0,0,0,0,1,1,0,0,0,1,NO
1823,355.08,1655.0,10729.6,257.29,16160.2,60,54,0,0,1,0,1,0,0,0,1,0,0,0,0,NO
1851,844.61,5038.570953984289,27049.04,1188.0982828282824,36690.0,60,46,0,0,1,0,1,0,0,0,0,1,0,0,1,NO
1840,360.925,1200.0,11823.4,477.12,15560.0,60,33,0,0,1,0,1,0,0,0,1,0,0,0,0,NO
1830,419.65,1363.0,13173.93,271.78,16820.0,60,47,0,1,0,0,1,0,0,0,1,0,0,0,1,NO
1857,1092.615,5038.570953984289,30311.37,1666.02,43436.41,60,54,0,0,1,0,1,0,0,0,1,0,0,1,0,NO
1840,304.795,1100.0,10023.4,4.16,14490.0,60,63,0,0,1,0,1,0,0,0,0,1,0,0,0,NO
1855,853.205,1400.0,23026.0,300.0,30600.4,60,31,0,1,0,0,0,0,1,0,0,0,1,0,0,NO
1840,167.11,2512.423058468384,13163.61,922.54,15765.0,60,41,0,1,0,0,1,0,0,0,0,0,1,0,1,NO
1002,470.94,3000.0,13415.6,1000.0,29990.0,59,64,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1865,591.44,3500.0,19787.6,1549.24,25107.6,60,34,0,0,1,0,0,0,1,0,1,0,0,0,0,SI
1472,875.44,1700.0,24700.73,400.0,34461.44,48,60,0,0,1,0,0,0,0,1,0,0,1,0,1,SI
1047,414.815,2512.423058468384,10751.29,311.73,15298.24,47,57,0,0,1,0,1,0,0,0,0,1,0,0,1,SI
1492,442.775,2051.0,9263.12,237.14,17999.0,48,34,0,0,1,1,0,0,0,0,1,0,0,0,1,NO
1503,1019.7,4800.0,28273.4,1188.0982828282824,39210.0,48,65,0,0,1,0,0,0,1,0,0,0,1,1,0,NO
1841,350.495,1550.0,10924.36,734.92,12990.0,60,49,0,1,0,0,0,0,1,0,0,1,0,0,1,SI
1103,1326.635,5000.0,32025.6,300.0,43600.0,36,51,0,0,1,0,0,0,0,1,0,0,1,0,1,SI
771,981.96,5000.0,15685.96,1304.34,34990.0,24,55,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1171,333.57,2512.423058468384,11355.67,773.4,13490.0,60,62,0,1,0,0,0,0,1,0,1,0,0,0,1,SI
1487,426.75,2512.423058468384,12555.94,243.82,16589.75,48,51,0,0,1,0,1,0,0,0,1,0,0,0,0,NO
1826,358.345,2512.423058468384,10864.56,3647.35,15865.0,60,66,0,1,0,0,1,0,0,0,0,1,0,0,1,NO
1067,274.78,1300.0,11423.4,164.86,16390.0,35,64,0,0,1,0,1,0,0,0,1,0,0,0,0,SI
108,472.44,2571.0,12970.0,505.39,29990.0,59,40,0,0,1,0,0,0,1,0,1,0,0,0,0,SI
1546,581.45,3502.073231534092,19476.68,38.68,24990.0,60,72,0,1,0,0,0,0,1,0,1,0,0,0,1,SI
1826,554.505,2520.0,16119.34,250.0,22990.0,60,55,0,0,1,0,0,0,0,1,0,0,1,0,1,NO
1826,442.325,2512.423058468384,13698.11,593.02,17773.4,60,49,0,1,0,0,1,0,0,0,0,1,0,0,0,NO
1471,762.87,6000.0,18684.61,3600.0,24100.01,48,35,0,0,1,0,0,0,0,1,1,0,0,0,0,NO
761,639.74,2000.0,12415.6,831.868553503788,29990.0,36,47,0,0,1,0,0,0,0,1,0,0,1,0,0,SI
1168,283.57,1350.0,9148.4,80.0,14390.0,60,31,0,0,1,0,0,0,1,0,0,0,1,0,0,SI
585,532.04,1815.0,13981.2,831.868553503788,32990.0,36,57,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
1279,175.33,2512.423058468384,11077.74,391.15,15044.34,42,55,0,0,1,0,1,0,0,0,1,0,0,0,0,SI
1127,631.985,1500.0,13868.29,475.79944868128257,16749.91,36,36,0,0,1,0,1,0,0,0,0,1,0,0,1,NO
1097,663.17,3502.073231534092,16129.05,1461.1,21990.01,36,38,0,0,1,0,0,0,0,1,1,0,0,0,1,SI
1461,343.515,1200.0,8527.1,475.79944868128257,12550.0,48,55,0,0,1,0,0,0,0,1,1,0,0,0,0,SI
378,797.3,5500.0,17115.6,3650.0,41690.0,36,37,0,0,1,0,0,0,0,1,0,0,1,0,0,SI
1096,887.92,1500.0,20801.05,153.15,29999.0,36,45,0,0,1,1,0,0,0,0,0,1,0,0,0,NO
1833,550.615,2000.0,18026.0,243.86,25600.4,60,43,0,1,0,0,0,0,1,0,0,0,1,0,0,NO
759,551.94,1200.0,13415.6,430.0,24990.0,42,31,1,0,0,0,0,0,0,1,0,0,1,0,1,SI
1462,168.375,2512.423058468384,13848.93,4.75,16820.0,48,38,0,1,0,0,1,0,0,0,0,1,0,0,0,NO
